SP ID	Wikipedia URL	EE ID	Full Name	Full Name Reversed	Particule?	Relationships	Clerical title	Religious Network	Royal Academy	Institut de France	Academy_single	Academiy_single_provincial	Encyclopedistes	Freemason	Jacobin	Société des Trente	Lodge	GenderGroup	Birth Date	Birth Year	Death Date	Death Year	Birth City	Birth Country	Death City	Death Country	LockeNet	ASmithNet	VoltaireNet	RousseauNet	D'AlembertNet	HumeNet	BenthamNet	Column6	Wikipedia Image Link	VIAF ID	VIAF URL	RecipientLetterCount by EE ID	AuthorLetterCount by EE ID	Total Letters	CNRS-D ID
1351	http://en.wikipedia.org/wiki/Charles-Jean-François_Hénault	henaucharl001884	Charles Jean François Hénault	"Hénault, Charles Jean François"					Yes									Male	2/8/1685	1685	12/24/1770	1770	Paris	France	Paris	France	 	 	Voltaire	 	D'Alembert	Hume	 		http://upload.wikimedia.org/wikipedia/commons/f/f2/C.J.F._H%C3%A9nault_1.jpg	118096	http://viaf.org/118096	56	20	76	Hénault

1352	http://en.wikipedia.org/wiki/François-Augustin_de_Paradis_de_Moncrif	paradfranc002745	François Augustin Paradis de Moncrif	"Paradis de Moncrif, François Augustin"	Yes				Yes		Yes							Male	1687-00-00	1687	11/19/1770	1770	Paris	France		unknown	 	 	Voltaire	 	D'Alembert	 	 		http://upload.wikimedia.org/wikipedia/commons/0/00/Moncrif_2.jpg	29544512	http://viaf.org/29544512	58	2	60	Moncrif

1353	http://en.wikipedia.org/wiki/Anne_Claude_de_Caylus	tubieannec001227	"Anne Claude Philippe de Tubières-Grimoard de Pestels de Levis, comte de Caylus"	"Tubières-Grimoard de Pestels de Levis, Anne Claude Philippe de, comte de Caylus"	Yes				Yes		Yes							Male	10/31/1692	1692	9/5/1765	1765	Paris	France		unknown	 	 	Voltaire	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/d/d4/Roslin_Comte_de_Caylus.jpg			3	1	4	

1354	http://fr.wikipedia.org/wiki/Jeanne-Fran%C3%A7oise_Quinault	quinajeann002907	Jeanne Françoise Quinault	"Quinault, Jeanne Françoise"														Female	10/13/1699	1699	1/18/1783	1783		France		unknown	 	 	Voltaire	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/d/dc/Jeanne-Fran%C3%A7oise_Quinault_by_Pirodon_after_Quentin_de_La_Tour.jpg	19997758	http://viaf.org/19997758	39	0	39	

1355		lamarre000002178	abbé — de La Marre	"La Marre, abbé — de"	Yes		abbé											Male	1708-00-00	1708	1742-00-00	1742	Quimper	France	Bavaria	Germany	 	 	Voltaire	 	 	 	 			225735711	http://viaf.org/225735711	1	1	2	

1356	http://fr.wikipedia.org/wiki/Charles-Augustin_de_Ferriol_d'Argental	feriocharl001543	"Charles Augustin Feriol, comte d'Argental"	"Feriol, Charles Augustin, comte d'Argental"	Yes													Male	12/20/1700	1700	1/5/1788	1788		France		unknown	 	 	Voltaire	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/f/f6/Vinant_Denon_-_Charles-Augustin_de_Ferriol_d%27Argental.jpg	56620037	http://viaf.org/56620037	1308	63	1371	Argental

1357	http://en.wikipedia.org/wiki/John_Wilkes	wilkejohn0003548	John Wilkes	"Wilkes, John"														Male	1725-00-00	1725	1797-00-00	1797		England		unknown	 	 	Voltaire	 	 	Hume	 		upload.wikimedia.org/wikipedia/commons/thumb/3/30/John_Wilkes_after_Richard_Houston.jpg/310px-John_Wilkes_after_Richard_Houston.jpg	62815192	http://viaf.org/62815192	36	4	40	

1358	http://en.wikipedia.org/wiki/Jacques-Andr%C3%A9_Naigeon	naigejacqu002648	Jacques André Naigeon	"Naigeon, Jacques André"					Yes	Yes			Yes					Male	7/15/1738	1738	2/28/1810	1810	Paris	France	Paris	France	 	 	Voltaire	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/5/57/Jacques-Andr%C3%A9_Naigeon.jpg	66507925	http://viaf.org/66507925	2	2	4	

1359	http://en.wikipedia.org/wiki/Denis_Diderot	diderdenis001311	Denis Diderot	"Diderot, Denis"							Yes		Yes					Male	10/5/1713	1713	7/31/1784	1784	Langres	France	Paris	France	 	 	Voltaire	Rousseau	 	 	 		upload.wikimedia.org/wikipedia/commons/thumb/6/63/Denis_Diderot_111.PNG/220px-Denis_Diderot_111.PNG	54146831	http://viaf.org/54146831	21	31	52	Diderot

1360	http://en.wikipedia.org/wiki/Ferdinando_Galiani	galiaferdi001674	Ferdinando Galiani	"Galiani, Ferdinando"				Clergy										Male	1728-00-00	1728	1787-00-00	1787	Chieti	Italy	Naples	unknown	 	 	 	 	D'Alembert	 	 		upload.wikimedia.org/wikipedia/commons/thumb/7/78/Galiani_portrait.jpg/220px-Galiani_portrait.jpg	27135717	http://viaf.org/27135717	5	7	12	Galiani

1361	http://en.wikipedia.org/wiki/Guillaume_Thomas_François_Raynal	raynaguill002931	Guillaume Thomas François Raynal	"Raynal, Guillaume Thomas François"						Yes								Male	1713-00-00	1713	1796-00-00	1796		France		unknown	 	 	Voltaire	Rousseau	 	 	 		http://upload.wikimedia.org/wikipedia/commons/8/85/Guillaume_Raynal2.jpg	89354395	http://viaf.org/89354395	7	0	7	

1362	http://en.wikipedia.org/wiki/François-Jean_de_Chastellux	chastfranc000951	"François Jean de Beauvoir, marquis de Chastellux"	"Beauvoir, François Jean de, marquis de Chastellux"	Yes				Yes		Yes							Male	5/5/1734	1734	11/28/1788	1788	Paris	France	Paris	France	 	 	Voltaire	 	D'Alembert	 	Bentham		http://upload.wikimedia.org/wikipedia/commons/6/6b/Fran%C3%A7ois_Jean_de_Chastellux.jpg	99483029	http://viaf.org/99483029	16	9	25	Chastellux

1363	http://en.wikipedia.org/wiki/Louis-Joseph_Charlier	charllouis000611	Louis Joseph Charlier	"Charlier, Louis Joseph"											Yes			Male	9/24/1753	1753	2/23/1797	1797		France		unknown	 	 	 	 	 	 	 			152860660	http://viaf.org/viaf/152860660/	0	1	1	

1364	http://en.wikipedia.org/wiki/Anne-Thérèse_de_Marguenat_de_Courcelles		Anne-Thérèse de Marguenat de Courcelles	"Courcelles, Anne-Thérèse de Marguenat de "	Yes													Female	1647	1647	1733-07-12	1733														95150112	https://viaf.org/viaf/95150112/				

1365	https://en.wikipedia.org/wiki/Claudine_Gu%C3%A9rin_de_Tencin		Claudine Guérin de Tencin	"Tencin, Claudine-Alexandrine Guérin de"														Female	1682-04-27	1682	1749-12-04	1749	Grenoble	France	Paris	France									https://upload.wikimedia.org/wikipedia/commons/5/53/Madame_de_Tencin.jpg	7400920	http://viaf.org/viaf/7400920				

1366	http://en.wikipedia.org/wiki/Madame_d%27Aulnoy		"Marie-Catherine Le Jumel de Barneville, baronne d’Aulnoy"	"Aulnoy, Marie-Catherine Le Jumel de Barneville"	Yes													Female	1650	1650	1705-01-04	1705	Barneville-la-Bertran	France	Paris	France										76311463	http://viaf.org/viaf/76311463				

1367	http://en.wikipedia.org/wiki/Catherine_Bernard		Catherine Bernard	"Bernard, Catherine"														Female	1662	1662	1712-09-16	1712	Rouen	France												32046760	http://viaf.org/viaf/32046760				

1368			comte de Nevers	comte de Nevers														Male					"Clamecy, Nièvre"		Nevers	France															

1369	"http://en.wikipedia.org/wiki/Louis_de_Rouvroy,_Duke_of_Saint-Simon"		"Louis de Rouvroy, duc de Saint-Simon"	"Rouvroy, Louis de, duc de Saint-Simon"	Yes													Male	1675-01-16		1755-03-02		Versailles	France	Paris	France										95157936	https://viaf.org/viaf/95157936/				

1370	"http://en.wikipedia.org/wiki/Jean-Baptiste_Colbert,_marquis_de_Torcy"		"Jean-Baptiste Colbert, marquis de Torcy"	"Colbert, Jean-Baptiste, marquis de Torcy"														Male	1665-09-14		1746-09-02		Paris	France	Paris	France										128062	https://viaf.org/viaf/128062				

1371			François-Joseph de Beaupoil de Sainte-Aulaire	"Sainte-Allaire, François-Joseph de Beaupoil de "	Yes													Male	1643-09-06		1742																				

1372	http://en.wikipedia.org/wiki/François-Timoléon_de_Choisy		François-Timoléon de Choisy	"Choisy, François-Timoléon de "	Yes		abbé	Catholic_Clergy										Male	1644-10-02	1644	1724-10-02	1724	Paris	France	Paris	France									http://upload.wikimedia.org/wikipedia/commons/b/be/Torcy_m.jpg	95171691	http://viaf.org/viaf/95171691				

1373			Mme de Caylus	"Caylus, Mme de"	Yes													Female																							

1374	http://en.wikipedia.org/wiki/François_Couperin		François Couperin	"Couperin, François"														Male	1668		1733															54332134	https://viaf.org/viaf/54332134				

1375			Mme Couperin	"Couperin, Mme"														Female																							

1376	"http://en.wikipedia.org/wiki/Marguerite_De_Launay,_Baronne_Staal"		"Marguerite de Launay, baronne de Staal"	"Staal de Launay, Marguerite Jeanne Cordier"	Yes													Female	1684-08-30	1684	1750-06-15	1750	Paris	France	Gennevilliers	France										http://viaf.org/viaf/17294383					

1377			"Thérèse-Eulalie de Saint-Aulaire, marquise de Beuvon"	"Beuvon, Thérèse-Eulalie de Saint-Aulaire, marquise de"	Yes													Female	1705	1705	1739	1739																			

1378	https://en.wikipedia.org/wiki/Marquise_de_Caylus		"Marie-Marguerite Le Valois de Vilette de Murçay, comtesse de Caylus (Marthe???)"	"Caylus, Marie-Marguerite Le Valois de Vilette de Murçay, comtesse"	Yes													Female	1670	1670	1716	1716														120784682	http://viaf.org/viaf/120784682				

1379	http://en.wikipedia.org/wiki/Anne_Dacier		Anne Le Fèvre Dacier	"Dacier, Anne"														Female	1654	1654	1720-08-17	1720	Saumur	France	Paris	France										88047228	http://viaf.org/viaf/88047228				

1380			"Marguerite-Jeanne Cordier Delauney, baronne de Staal"	"Delauney, Marguerite-Jeanne Cordier, baronne de Staal"														Female																							

1381			la présidente Dreuillet	"Dreuillet, présidente"														Female																							

1382			Anne Bellinzani Ferrand	"Ferrand, Anne Bellinzani"														Female		1657		1740														17576860	http://viaf.org/viaf/17576860				

1383	http://fr.wikipedia.org/wiki/Marie-Louise-Charlotte_de_Pelard_de_Givry_de_Fontaines		"Marie-Louise-Charlotte de Pelard de Givry, comtesse de Fontaines"	"Fontaines, Marie-Louise-Charlotte de Pelard de Givry, comtesse de"	Yes													Female	1660	1660	1730	1730														32092134	http://viaf.org/viaf/32092134				

1384			"M.-A.-C. Brûlart de Genlis, duchesse et maréchale d'Harcourt"	"Harcourt, M.-A.-C. Brûlart de Genlis, duchesse et maréchale"														Female																							

1385	http://en.wikipedia.org/wiki/Charlotte-Rose_de_Caumont_de_La_Force		Charlotte-Rose de Caumont de La Force	Charlotte-Rose de Caumont de La Force	Yes													Female	1650	1650	1720	1720	Guyenne	France												98354271	http://viaf.org/viaf/98354271				

1386			"Reine de Madaillan de Lesparre, marquise de Lassay"	"Reine de Madaillan de Lesparre, marquise de Lassay"	Yes													Female																		32283429	http://viaf.org/viaf/32283429				

1387	https://en.wikipedia.org/wiki/Adrienne_Lecouvreur		Adrienne Lecouvreur	"Lecouvreur, Adrienne"														Female	1692-04-05	1692	1730-03-20	1730	Marne	France	Paris	France									https://upload.wikimedia.org/wikipedia/commons/8/85/1515_Adrienne_Lecouvreur.jpg	4977749	http://viaf.org/viaf/4977749				

1388	https://en.wikipedia.org/wiki/Henriette-Julie_de_Murat		"Henriette de Castelnau, comtesse de Murat"	"Murat, Henriette de Castelnau, comtesse de"														Female																		120728227	http://viaf.org/viaf/120728227				

1389			"Diane de Damas de Thiange, duchesse de Nevers"	"Nevers, duchesse de, Diane de Damas de Thiange"	Yes													Female																							

1390			"Marie-Anne Spinola, duchesse de Nevers"	"Nevers, Marie-Anne Spinola, duchesse de"														Female																							

1391			Monique-Thérèse Saint-Aulaire	"Saint-Aulaire, Monique-Thérèse"														Female																							

1392			"Suzanne de Marconnay, madame de Saint-Hyacinthe"	"Saint-Hyacinthe, Suzanne de Marconnay, madame de"	Yes													Female	1650		1718																				

1393	http://fr.wikipedia.org/wiki/Louise-Geneviève_Gillot_de_Saintonge		"Louise-Geneviève Gillot, dame de Saintonge"	"Saintonge, Louise-Geneviève Gillot, dame de"														Female	1682																						

1394			"Louise-Marquerite Buttet, madame Vatry"	"Vatry, Louise-Marquerite Buttet, madame"														Female																							

1395	http://en.wikipedia.org/wiki/Jean_Boivin_the_Younger		Jean Boivin the Younger	"Boivin, Jean, the Younger"														Male	1663-09-01	1663	1726	1726																			

1396	http://en.wikipedia.org/wiki/Dominique_Bouhours		Dominique Bouhours	"Bouhours, Dominique"				Catholic_Jesuit										Male	1628-05-15	1628	1702-05-27	1702	Paris	France	Paris	France									http://upload.wikimedia.org/wikipedia/commons/c/c4/Dominique_Bouhours_%281628-1702%29.jpg	41848917	http://viaf.org/viaf/41848917				

1397	http://en.wikipedia.org/wiki/Henri_de_Boulainvilliers		Henri de Boulainvilliers	"Boulainvilliers, Henri de"	Yes													Male	1658-10-21	1658	1/23/1722	1722	Saint-Saire	France	Paris	France										71435985	http://viaf.org/viaf/71435985				

1398			abbé Christophe-Bernard de Bragelonne	"Bragelonne, abbé Christophe-Bernard de"	Yes		abbé	Catholic_Clergy										Male																							

1399	http://en.wikipedia.org/wiki/Claude_Buffier		Claude Buffier	"Buffier, le Père Claude"				Catholic_Jesuit										Male	5/25/1661	1661	5/17/1737	1737		Poland	Paris	France										19719116	https://viaf.org/viaf/19719116				

1400	http://en.wikipedia.org/wiki/Timoléon_Cheminais_de_Montaigu		Timoléon de Cheminais de Montaigu	"Cheminais de Montaigu, le Pere Timoléon de"	Yes			Catholic_Clergy										Male	1652	1652	1689	1689	Paris	France	Paris	France															

1401			abbé Antoine Conti	"Conti, abbé Antoine"			abbé	Catholic_Clergy										Male																							

1402	https://en.wikipedia.org/wiki/Philippe_de_Courcillon		Philippe de Courcillon	"Courcillon, Philippe de"	Yes													Male	1638-09-21	1638	1720-09-09	1720	Dageau	France											https://commons.wikimedia.org/wiki/File:Portrait_Of_Phillippe_De_Courcillon.jpg#mediaviewer/File:Portrait_Of_Phillippe_De_Courcillon.jpg	7513421	http://viaf.org/viaf/7513421				

1403	http://en.wikipedia.org/wiki/Jean-Baptiste_Dubos		Jean-Baptiste Dubos	"Dubos, Jean-Baptiste"			abbé	Catholic_Clergy										Male	1670-12	1670	1742-03-23	1742	Beauvais	France	Paris	France															

1404	http://fr.wikipedia.org/wiki/Louis-François_de_Fontenu		abbé Louis-François de Fontenu	"Fontenu, abbé Louis-François de"	Yes			Catholic_Clergy										Male	8/16/1667	1667	9/8/1759	1759	Gâtinais	France	Paris	France										169992297	http://viaf.org/viaf/169992297				

1405	http://en.wikipedia.org/wiki/Étienne_Fourmont		Étienne Fourmont	"Fourmont, Étienne"														Male	1683-06-23	1683	1745-12-08	1745	Herblay	France	Paris	France										19724806	http://viaf.org/viaf/19724806				

1406	http://en.wikipedia.org/wiki/Claude-François_Fraguier		abbé Claude-François Fraguier	"Fraguier, abbé Claude-François"			abbé	Catholic_Jesuit										Male	8/27/1660	1660	5/3/1728	1728	Paris	France	Paris	France										121961211	http://viaf.org/viaf/121961211				

1407	http://en.wikipedia.org/wiki/Jean_Gallois		abbé Jean Galloys	"Galloys, abbé Jean"			abbé											Male	6/14/1632	1632	4/9/1707	1707	Paris	France	Paris	France															

1408	http://en.wikipedia.org/wiki/Nicolas_Gédoyn		abbé Nicolas Gédoyn	"Gédoyn, abbé Nicolas"				Catholic_Clergy										Male	1687	1687	1744	1744	Orléans	France	Beaugency	France										51679561	http://viaf.org/viaf/51679561				

1409	http://en.wikipedia.org/wiki/Nicolas-Hubert_de_Mongault		"Nicolas-Hubert de Mongault, abbé"	"Mongault, abbé Nicolas-Hubert de"			abbé											Male																	http://upload.wikimedia.org/wikipedia/commons/8/80/Nicolas_Hubert_Mongault.jpg	17435025	https://viaf.org/viaf/17435025				

1410	http://en.wikipedia.org/wiki/Louis_de_Sacy		Louis-Silvestre Sacy	"Sacy, Louis-Silvestre"														Male	1654	1654	11/26/1727	1727	Paris	France	Paris	France									http://upload.wikimedia.org/wikipedia/commons/d/da/Sacy_louis.jpg	71448962	https://viaf.org/viaf/71448962				

1411	http://en.wikipedia.org/wiki/Jean_Terrasson		Jean Terrasson	"Terrasson, Jean"														Male	1670	1670	1750	1750	Lyon	France	Paris	France										12315598	https://viaf.org/viaf/12315598				

1412	http://en.wikipedia.org/wiki/Jean-Baptiste-Henri_de_Valincour		"Jean-Baptiste-Henri du Trousset, sieur de Valincour"	"Valincour, Jean-Baptiste-Henri du Trousset, sieur de"														Male																		51807811	https://viaf.org/viaf/51807811				

1413	https://en.wikipedia.org/wiki/Anne_Pierre_d'Harcourt		"Anne-Pierre d'Harcourt, marquis de Beuvron"	"Beuvron, Anne-Pierre d'Harcourt, marquis de"														Male																		240948127	http://viaf.org/viaf/240948127				

1414	https://fr.wikipedia.org/wiki/Henry_d%27Harcourt		"Harcourt, Henri, marquis de Beuvron, maréchal de France"	"Harcourt, Henri, marquis de Beuvron, maréchal de France"														Male	1654	1654	1718	1718														4233952	http://viaf.org/viaf/4233952				

1415	"http://en.wikipedia.org/wiki/Henri-Jacques_Nompar_de_Caumont,_duc_de_La_Force"		"Henri-Jacques Nompar de Caumont, duc de La Force"	"Caumont, Henri-Jacques Nompar de, duc de La Force"														Male	1675-03-05	1675	1726-07-20	1726	Périgord	France	Périgord	France										71382368	http://viaf.org/viaf/71382368				

1416			"Henri-François de La Rivière, marquis"	"La Rivière, marquis Henri-François de"														Male	1642	1642	1738	1738		France		France										73900301	http://viaf.org/viaf/73900301				

1417			"A.-L. de Madaillon de Lesparre, marquis de Lassay"	"Lassay, A.-L. de Madaillon de Lesparre, marquis de"														Male																							

1418	http://en.wikipedia.org/wiki/Philippe_Jules_Mancini		" Philippe-Julien Mazarini Mancini, duc de Nevers"	"Nevers, Philippe-Julien Mazarini Mancini, duc de"														Male																		27331199	https://viaf.org/viaf/27331199				

1419	http://fr.wikipedia.org/wiki/Louis_de_Bréhan_de_Plélo		"Louis-Robert-Hippolyte de Bréhant, comte de Plélo"	"Plélo, Louis-Robert-Hippolyte de Bréhant, comte de"														Male	3/28/1699	1699	5/27/1734	1734	Rennes	France	Danzig	Poland										29670775	http://viaf.org/viaf/29670775				

1420	http://en.wikipedia.org/wiki/Claude_Louis_Hector_de_Villars		Claude Louis Hector de Villars	"Villars, Louis-Héctor, duc de, maréchal de France"														Male	10/1/1715	1715	9/24/1718	1718	Moulins	France	Turin	Sardinia										76402320	http://viaf.org/viaf/76402320				

1421	https://en.wikipedia.org/wiki/Jean-Pierre_Nic%C3%A9ron		Jean-Pierre Niceron	"Nicéron, Jean-Pierre "									Yes					Male	1685-03-11	1685	1738-07-08	1738	Paris	France	Paris	France										128366	http://viaf.org/viaf/128366				

1422	http://en.wikipedia.org/wiki/François-Joseph_de_Beaupoil_de_Sainte-Aulaire		François-Joseph de Beaupoil de Sainte-Aulaire	"Beaupoil de Sainte-Aulaire, François-Joseph de"														Male																		89510202	https://viaf.org/viaf/89510202				

1423	http://en.wikipedia.org/wiki/Pierre_de_Marivaux		Pierre de Marivaux	"Marivaux, Pierre de"	Yes													Male	1688-02-04	1688	1763-02-12	1763	Paris		Paris											102099473	https://viaf.org/viaf/102099473/				

1424	http://en.wikipedia.org/wiki/Pierre-Joseph_Alary	alarypierr000051	Pierre Joseph Alary	"Alary, Pierre Joseph"				Clergy	Yes		Yes							Male	3/19/1689	1689	12/15/1770	1770	Paris	France	Paris	France	 	 	Voltaire	Rousseau	 	 	 		http://upload.wikimedia.org/wikipedia/commons/e/ef/Pierre-Joseph_Alary.jpg	59299094	http://viaf.org/viaf/59299094/	4	1	5	

1425	http://en.wikipedia.org/wiki/François_Arnaud_(ecclesiastic)	arnaufranc000106	"François Arnaud, abbé de Grandchamp"	"Arnaud, François"				Catholic_Clergy	Yes									Male	7/27/1721	1721	12/2/1784	1784	Comtat-Venaissin	France		unknown	 	 	Voltaire	 	 	 	 			66513672	http://viaf.org/66513672	5	0	5	

1426		bernilouis000268	"Louis Sébastien Bernin de Valentiné, marquis d'Ussé"	"Bernin de Valentiné, Louis Sébastien, marquis d'Ussé"	Yes													Male	1692-00-00	1692	1772-00-00	1772		France		unknown	 	 	Voltaire	 	 	 	 					1	0	1	

1427		larocmarie001057	"Marie Louise Nicole Élisabeth de La Rochefoucauld, duchesse d'Anville"	"La Rochefoucauld, Marie Louise Nicole Élisabeth de, duchesse d'Anville"	Yes													Female	1716-00-00	1716	1797-00-00	1797		France		unknown	 	 	Voltaire	 	 	 	 			2154640	http://viaf.org/2154640	5	17	22	

1428	http://en.wikipedia.org/wiki/Louis_Jules_Mancini_Mazarini	barbolouis000187	"Louis Jules Barbon Mancini-Mazarini, duc de Nivernais"	"Barbon Mancini-Mazarini, Louis Jules, duc de Nivernais"	Yes				Yes									Male	12/16/1716	1716	2/25/1798	1798	Paris	France	Paris	France	 	 	Voltaire	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/b/b5/Portrait_de_Louis-Jules_Mancini-Mazarini%2C_duc_de_Nivernais_%281716-1798%29.jpg	9979313	http://viaf.org/viaf/9979313/	3	4	7	Nivernais

1429	http://en.wikipedia.org/wiki/Guillaume-Chrétien_de_Lamoignon_de_Malesherbes	lamoichret001090	Chrétien Guillaume de Lamoignon de Malesherbes	"Lamoignon de Malesherbes, Chrétien Guillaume de"	Yes				Yes									Male	12/6/1721	1721	4/25/1794	1794	Paris	France	Paris	France	 	 	Voltaire	Rousseau	D'Alembert	Hume	 		http://upload.wikimedia.org/wikipedia/commons/0/09/Chretien-Guillaume_de_Lamoignon_de_Malesherbes.jpg	73870973	http://viaf.org/73870973	198	96	294	Malesherbes

1430		rohanlouis023667	"Louise Julie Constance de Rohan-Montauban, comtesse de Brionne"	"Rohan-Montauban, Louise Julie Constance de, comtesse de Brionne"	Yes													Female	1734-00-00	1734	1815-00-00	1815		France		unknown	 	 	 	 	 	 	 			37210207	http://viaf.org/viaf/37210207/	0	0	0	

1431	http://en.wikipedia.org/wiki/Jacques-Henri_Bernardin_de_Saint-Pierre	saintjacqu001200	Jacques Henri Bernardin de Saint-Pierre	"Saint-Pierre, Jacques Henri Bernardin de"	Yes				Yes	Yes								Male	1/19/1737	1737	1/21/1814	1814	Le Havre	France	Eragny-sur-Oise	France	 	 	 	Rousseau	D'Alembert	 	 			59088938	http://viaf.org/59088938	5	1	6	Saint-Pierre

1432	"http://en.wikipedia.org/wiki/Jacques_Antoine_Hippolyte,_Comte_de_Guibert"	guibejacqu002057	"Jacques Antoine Hippolyte de Guibert, comte de Guibert"	"Guibert, Jacques Antoine Hippolyte de, comte de Guibert"	Yes				Yes		Yes							Male	11/12/1743	1743	5/5/1790	1790	Montauban	France		unknown	 	 	Voltaire	 	D'Alembert	 	 		upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Guibert.jpg/200px-Guibert.jpg	73854370	http://viaf.org/73854370	0	3	3	Guibert

1433		suardameli003258	Amélie Suard	"Suard, Amélie"														Female	1750-00-00	1750	1830-00-00	1830	Lille	France		unknown	 	 	Voltaire	 	D'Alembert	 	 			15567282	http://viaf.org/15567282	9	12	21	Suard Amélie

1434	http://en.wikipedia.org/wiki/Isaac_Barr%C3%A9	barreisaac000200	Colonel Isaac Barré	"Barré, Colonel Isaac"														Male	1726-00-00	1726	7/20/1802	1802	Dublin	Ireland	London	England	 	 	 	 	 	Hume	 		http://upload.wikimedia.org/wikipedia/commons/0/06/Col_Barre.jpg	3878347	http://viaf.org/viaf/3878347	1	0	1	

1435	http://it.wikipedia.org/wiki/Domenico_Caracciolo	caracdomen004417	"Domenico Caracciolo (Caraccioli), marquis de Villamaina"	"Caracciolo, Domenico, marquis de Villamaina"														Male	1715-00-00	1715	1789-00-00	1789	Malpartida de la Serena	 Spain	Napoli	 Italia	 	 	 	 	 	 	 			25406773	http://viaf.org/viaf/25406773/	0	2	2	Caracciolo

1436			comte d'Anzély	"d'Anzély, comte"	Yes													Female																							

1437			"vicomte de Saint-Chamans, Joseph Louis de Saint-Chamans (?)"	"Saint-Chamans, vicomte de, Joseph Louis de Saint-Chamans (?)"	Yes													Male																							

1438			"marquise de Saint-Chamans, Louyse Françoise Charlotte de Malézieu (?)"	"Saint-Chamans, marquise de, Louyse Françoise Charlotte de Malézieu (?)"	Yes													Female																							

1439			Mme de Meulan	"Meulan, Mme de"	Yes													Female																							

1440			chevalier d'Aguesseau	"d'Aguesseau, chevalier "	Yes													Male																							

1441			comte de Schïomberg	"Schïomberg, comte de "	Yes													Male																							

1442	"http://en.wikipedia.org/wiki/Pedro_Pablo_Abarca_de_Bolea,_10th_Count_of_Aranda"		"comte d'Aranda, Pedro Pablo Abarca de Bolea (?)"	"Bolea, Pedro Pablo Abarca de, comte d'Aranda,  (?)"	Yes													Male	1718	1718	1798	1798	"Siétamo, Huesca"		"Épila, Saragossa"											27864831	https://viaf.org/viaf/27864831/				

1443			"don José Pignatelli y Gonzaga, marquis de mora"	"Pignatelli y Gonzaga, José"														Male	4/19/1744	1744	6/21/1772	1772	Sargossa	Spain	Bordeaux	France															

1444	"http://en.wikipedia.org/wiki/Francis_Seymour-Conway,_1st_Marquess_of_Hertford"		"Francis Seymour-Conway, 1st Marquess of Hertford"	"Seymour-Conway, Francis, 1st Marquess of Hertford"	Yes													Male	1718-07-05	1718	1794-06-14	1794	Chelsea													23693156	https://viaf.org/viaf/23693156/				

1445	https://de.wikipedia.org/wiki/Karl_Heinrich_von_Gleichen		"Karl Heinrich von Gleichen, Baron von Gleichen"	"von Gleichen, Karl Heinrich , Baron von Gleichen"	Yes													Male		1733		1807														80852965	https://viaf.org/viaf/80852965/				

1446	http://en.wikipedia.org/wiki/Antoine_Léonard_Thomas	thomaantoi003303	Antoine Léonard Thomas	"Thomas, Antoine Léonard"					Yes									Male	10/1/1732	1732	9/17/1785	1785	Clermont-Ferrand	France		unknown	 	 	Voltaire	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/c/c9/Antoine-L%C3%A9onard_Thomas.jpg	9877946	http://viaf.org/9877946	4	1	5	

1447	http://en.wikipedia.org/wiki/Étienne_Charles_de_Loménie_de_Brienne		Étienne Charles de Loménie de Brienne	"Loménie de Brienne, Étienne Charles de "	Yes			Clergy										Male	1727-10-09	1727	1794-02-16		Paris		Paris											14840263	https://viaf.org/viaf/14840263/				

1448	http://en.wikipedia.org/wiki/David_Hume	humedavid0002009	David Hume	"Hume, David"														Male	5/7/1711	1711	8/25/1776	1776	Edinburgh	Scotland	Edinburgh	Scotland	 	ASmith	Voltaire	Rousseau	D'Alembert	 	 		upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Painting_of_David_Hume.jpg/200px-Painting_of_David_Hume.jpg	49226972	http://viaf.org/49226972	218	804	1022	Hume David

1449		ducdelouis002374	"Louis Alexandre de La Rochefoucauld, duc de La Rochefoucauld"	"La Rochefoucauld, Louis Alexandre de, duc de La Rochefoucauld"	Yes				Yes									Male	7/17/1743	1743	9/3/1792	1792		France	Gisors	France	 	 	Voltaire	 	 	 	 			9879850	http://viaf.org/9879850	2	2	4	

1450		balbilouis000888	"Louis François Félix Dorothée Des Balbes de Berton, comte de Crillon"	"Balbes de Berton, Louis François Félix Dorothée Des, comte de Crillon"	Yes													Male	1748-00-00	1748	1827-00-00	1827		France		unknown	 	 	 	 	 	 	 					0	1	1	

1451	https://fr.wikipedia.org/wiki/Étienne_Canaye		"Etienne Canaye, abbé Canaye"	"Canaye, Etienne"			abbé	Catholic_Clergy	Yes		Yes							Male	1694-00-00	1694	1782-00-00	1782	Paris	 France	Paris	 France	 	 	 	 	 	 	 					0	0	0	Canaye

